ccode,year,gender,age,broad_sector,sector21,geo,population
CIV,2024,female,27,Services,Human health and social work activities,rural,763.0
CIV,2024,female,27,Services,Human health and social work activities,urban,3022.0
CIV,2024,female,28,Services,Human health and social work activities,rural,735.0
CIV,2024,female,28,Services,Human health and social work activities,urban,2911.0
CIV,2024,female,29,Services,Human health and social work activities,rural,708.0
CIV,2024,female,29,Services,Human health and social work activities,urban,2806.0
CIV,2024,female,30,Services,Human health and social work activities,rural,682.0
CIV,2024,female,30,Services,Human health and social work activities,urban,2703.0
CIV,2024,female,31,Services,Human health and social work activities,rural,658.0
CIV,2024,female,31,Services,Human health and social work activities,urban,2606.0
CIV,2024,female,32,Services,Human health and social work activities,rural,633.0
CIV,2024,female,32,Services,Human health and social work activities,urban,2505.0
CIV,2024,female,33,Services,Human health and social work activities,rural,606.0
CIV,2024,female,33,Services,Human health and social work activities,urban,2398.0
CIV,2024,female,34,Services,Human health and social work activities,rural,578.0
CIV,2024,female,34,Services,Human health and social work activities,urban,2290.0
CIV,2024,female,35,Services,Human health and social work activities,rural,552.0
CIV,2024,female,35,Services,Human health and social work activities,urban,2185.0
CIV,2024,female,36,Services,Human health and social work activities,rural,525.0
CIV,2024,female,36,Services,Human health and social work activities,urban,2080.0
CIV,2024,female,37,Services,Human health and social work activities,rural,506.0
CIV,2024,female,37,Services,Human health and social work activities,urban,2003.0
CIV,2024,female,38,Services,Human health and social work activities,rural,498.0
CIV,2024,female,38,Services,Human health and social work activities,urban,1970.0
CIV,2024,female,39,Services,Human health and social work activities,rural,496.0
CIV,2024,female,39,Services,Human health and social work activities,urban,1965.0
CIV,2024,female,40,Services,Human health and social work activities,rural,494.0
CIV,2024,female,40,Services,Human health and social work activities,urban,1956.0
CIV,2024,female,41,Services,Human health and social work activities,rural,493.0
CIV,2024,female,41,Services,Human health and social work activities,urban,1951.0
CIV,2024,female,42,Services,Human health and social work activities,rural,487.0
CIV,2024,female,42,Services,Human health and social work activities,urban,1928.0
CIV,2024,female,43,Services,Human health and social work activities,rural,473.0
CIV,2024,female,43,Services,Human health and social work activities,urban,1872.0
CIV,2024,female,44,Services,Human health and social work activities,rural,453.0
CIV,2024,female,44,Services,Human health and social work activities,urban,1795.0
CIV,2024,female,45,Services,Human health and social work activities,rural,435.0
CIV,2024,female,45,Services,Human health and social work activities,urban,1721.0
CIV,2024,female,46,Services,Human health and social work activities,rural,416.0
CIV,2024,female,46,Services,Human health and social work activities,urban,1650.0
CIV,2024,female,47,Services,Human health and social work activities,rural,396.0
CIV,2024,female,47,Services,Human health and social work activities,urban,1570.0
CIV,2024,female,48,Services,Human health and social work activities,rural,373.0
CIV,2024,female,48,Services,Human health and social work activities,urban,1479.0
CIV,2024,female,49,Services,Human health and social work activities,rural,349.0
CIV,2024,female,49,Services,Human health and social work activities,urban,1381.0
CIV,2024,female,50,Services,Human health and social work activities,rural,324.0
CIV,2024,female,50,Services,Human health and social work activities,urban,1284.0
CIV,2024,female,51,Services,Human health and social work activities,rural,299.0
CIV,2024,female,51,Services,Human health and social work activities,urban,1184.0
CIV,2024,female,52,Services,Human health and social work activities,rural,277.0
CIV,2024,female,52,Services,Human health and social work activities,urban,1095.0
CIV,2024,female,53,Services,Human health and social work activities,rural,259.0
CIV,2024,female,53,Services,Human health and social work activities,urban,1025.0
CIV,2024,female,54,Services,Human health and social work activities,rural,244.0
CIV,2024,female,54,Services,Human health and social work activities,urban,967.0
CIV,2025,female,25,Services,Human health and social work activities,rural,846.0
CIV,2025,female,25,Services,Human health and social work activities,urban,3474.0
CIV,2025,female,26,Services,Human health and social work activities,rural,816.0
CIV,2025,female,26,Services,Human health and social work activities,urban,3348.0
CIV,2025,female,27,Services,Human health and social work activities,rural,786.0
CIV,2025,female,27,Services,Human health and social work activities,urban,3226.0
CIV,2025,female,28,Services,Human health and social work activities,rural,758.0
CIV,2025,female,28,Services,Human health and social work activities,urban,3110.0
CIV,2025,female,29,Services,Human health and social work activities,rural,731.0
CIV,2025,female,29,Services,Human health and social work activities,urban,2998.0
CIV,2025,female,30,Services,Human health and social work activities,rural,704.0
CIV,2025,female,30,Services,Human health and social work activities,urban,2890.0
CIV,2025,female,31,Services,Human health and social work activities,rural,679.0
CIV,2025,female,31,Services,Human health and social work activities,urban,2787.0
CIV,2025,female,32,Services,Human health and social work activities,rural,653.0
CIV,2025,female,32,Services,Human health and social work activities,urban,2680.0
CIV,2025,female,33,Services,Human health and social work activities,rural,625.0
CIV,2025,female,33,Services,Human health and social work activities,urban,2563.0
CIV,2025,female,34,Services,Human health and social work activities,rural,596.0
CIV,2025,female,34,Services,Human health and social work activities,urban,2444.0
CIV,2025,female,35,Services,Human health and social work activities,rural,568.0
CIV,2025,female,35,Services,Human health and social work activities,urban,2330.0
CIV,2025,female,36,Services,Human health and social work activities,rural,540.0
CIV,2025,female,36,Services,Human health and social work activities,urban,2216.0
CIV,2025,female,37,Services,Human health and social work activities,rural,519.0
CIV,2025,female,37,Services,Human health and social work activities,urban,2129.0
CIV,2025,female,38,Services,Human health and social work activities,rural,508.0
CIV,2025,female,38,Services,Human health and social work activities,urban,2084.0
CIV,2025,female,39,Services,Human health and social work activities,rural,504.0
CIV,2025,female,39,Services,Human health and social work activities,urban,2066.0
CIV,2025,female,40,Services,Human health and social work activities,rural,498.0
CIV,2025,female,40,Services,Human health and social work activities,urban,2046.0
CIV,2025,female,41,Services,Human health and social work activities,rural,494.0
CIV,2025,female,41,Services,Human health and social work activities,urban,2028.0
CIV,2025,female,42,Services,Human health and social work activities,rural,487.0
CIV,2025,female,42,Services,Human health and social work activities,urban,2000.0
CIV,2025,female,43,Services,Human health and social work activities,rural,475.0
CIV,2025,female,43,Services,Human health and social work activities,urban,1949.0
CIV,2025,female,44,Services,Human health and social work activities,rural,459.0
CIV,2025,female,44,Services,Human health and social work activities,urban,1884.0
CIV,2025,female,45,Services,Human health and social work activities,rural,444.0
CIV,2025,female,45,Services,Human health and social work activities,urban,1822.0
CIV,2025,female,46,Services,Human health and social work activities,rural,430.0
