ccode,year,gender,age,broad_sector,sector21,population
CIV,2022,Female,25,Industry,"Water supply; sewerage, waste management and remediation activities",81.0
CIV,2022,Female,26,Industry,"Water supply; sewerage, waste management and remediation activities",78.0
CIV,2022,Female,27,Industry,"Water supply; sewerage, waste management and remediation activities",75.0
CIV,2022,Female,28,Industry,"Water supply; sewerage, waste management and remediation activities",72.0
CIV,2022,Female,29,Industry,"Water supply; sewerage, waste management and remediation activities",69.0
CIV,2022,Female,30,Industry,"Water supply; sewerage, waste management and remediation activities",67.0
CIV,2022,Female,31,Industry,"Water supply; sewerage, waste management and remediation activities",64.0
CIV,2022,Female,32,Industry,"Water supply; sewerage, waste management and remediation activities",62.0
CIV,2022,Female,33,Industry,"Water supply; sewerage, waste management and remediation activities",59.0
CIV,2022,Female,34,Industry,"Water supply; sewerage, waste management and remediation activities",57.0
CIV,2022,Female,35,Industry,"Water supply; sewerage, waste management and remediation activities",55.0
CIV,2022,Female,36,Industry,"Water supply; sewerage, waste management and remediation activities",53.0
CIV,2022,Female,37,Industry,"Water supply; sewerage, waste management and remediation activities",52.0
CIV,2022,Female,38,Industry,"Water supply; sewerage, waste management and remediation activities",51.0
CIV,2022,Female,39,Industry,"Water supply; sewerage, waste management and remediation activities",51.0
CIV,2022,Female,40,Industry,"Water supply; sewerage, waste management and remediation activities",51.0
CIV,2022,Female,41,Industry,"Water supply; sewerage, waste management and remediation activities",50.0
CIV,2022,Female,42,Industry,"Water supply; sewerage, waste management and remediation activities",50.0
CIV,2022,Female,43,Industry,"Water supply; sewerage, waste management and remediation activities",48.0
CIV,2022,Female,44,Industry,"Water supply; sewerage, waste management and remediation activities",45.0
CIV,2022,Female,45,Industry,"Water supply; sewerage, waste management and remediation activities",43.0
CIV,2022,Female,46,Industry,"Water supply; sewerage, waste management and remediation activities",40.0
CIV,2022,Female,47,Industry,"Water supply; sewerage, waste management and remediation activities",38.0
CIV,2022,Female,48,Industry,"Water supply; sewerage, waste management and remediation activities",35.0
CIV,2022,Female,49,Industry,"Water supply; sewerage, waste management and remediation activities",33.0
CIV,2022,Female,50,Industry,"Water supply; sewerage, waste management and remediation activities",30.0
CIV,2022,Female,51,Industry,"Water supply; sewerage, waste management and remediation activities",28.0
CIV,2022,Female,52,Industry,"Water supply; sewerage, waste management and remediation activities",26.0
CIV,2022,Female,53,Industry,"Water supply; sewerage, waste management and remediation activities",24.0
CIV,2022,Female,54,Industry,"Water supply; sewerage, waste management and remediation activities",23.0
CIV,2023,Female,25,Industry,"Water supply; sewerage, waste management and remediation activities",83.0
CIV,2023,Female,26,Industry,"Water supply; sewerage, waste management and remediation activities",80.0
CIV,2023,Female,27,Industry,"Water supply; sewerage, waste management and remediation activities",77.0
CIV,2023,Female,28,Industry,"Water supply; sewerage, waste management and remediation activities",74.0
CIV,2023,Female,29,Industry,"Water supply; sewerage, waste management and remediation activities",71.0
CIV,2023,Female,30,Industry,"Water supply; sewerage, waste management and remediation activities",68.0
CIV,2023,Female,31,Industry,"Water supply; sewerage, waste management and remediation activities",66.0
CIV,2023,Female,32,Industry,"Water supply; sewerage, waste management and remediation activities",63.0
CIV,2023,Female,33,Industry,"Water supply; sewerage, waste management and remediation activities",61.0
CIV,2023,Female,34,Industry,"Water supply; sewerage, waste management and remediation activities",58.0
CIV,2023,Female,35,Industry,"Water supply; sewerage, waste management and remediation activities",56.0
CIV,2023,Female,36,Industry,"Water supply; sewerage, waste management and remediation activities",53.0
CIV,2023,Female,37,Industry,"Water supply; sewerage, waste management and remediation activities",51.0
CIV,2023,Female,38,Industry,"Water supply; sewerage, waste management and remediation activities",51.0
CIV,2023,Female,39,Industry,"Water supply; sewerage, waste management and remediation activities",51.0
CIV,2023,Female,40,Industry,"Water supply; sewerage, waste management and remediation activities",51.0
CIV,2023,Female,41,Industry,"Water supply; sewerage, waste management and remediation activities",51.0
CIV,2023,Female,42,Industry,"Water supply; sewerage, waste management and remediation activities",50.0
CIV,2023,Female,43,Industry,"Water supply; sewerage, waste management and remediation activities",48.0
CIV,2023,Female,44,Industry,"Water supply; sewerage, waste management and remediation activities",46.0
CIV,2023,Female,45,Industry,"Water supply; sewerage, waste management and remediation activities",44.0
CIV,2023,Female,46,Industry,"Water supply; sewerage, waste management and remediation activities",42.0
CIV,2023,Female,47,Industry,"Water supply; sewerage, waste management and remediation activities",39.0
CIV,2023,Female,48,Industry,"Water supply; sewerage, waste management and remediation activities",37.0
CIV,2023,Female,49,Industry,"Water supply; sewerage, waste management and remediation activities",34.0
CIV,2023,Female,50,Industry,"Water supply; sewerage, waste management and remediation activities",32.0
CIV,2023,Female,51,Industry,"Water supply; sewerage, waste management and remediation activities",29.0
CIV,2023,Female,52,Industry,"Water supply; sewerage, waste management and remediation activities",27.0
CIV,2023,Female,53,Industry,"Water supply; sewerage, waste management and remediation activities",25.0
CIV,2023,Female,54,Industry,"Water supply; sewerage, waste management and remediation activities",24.0
CIV,2024,Female,25,Industry,"Water supply; sewerage, waste management and remediation activities",93.0
CIV,2024,Female,26,Industry,"Water supply; sewerage, waste management and remediation activities",89.0
CIV,2024,Female,27,Industry,"Water supply; sewerage, waste management and remediation activities",86.0
CIV,2024,Female,28,Industry,"Water supply; sewerage, waste management and remediation activities",83.0
CIV,2024,Female,29,Industry,"Water supply; sewerage, waste management and remediation activities",80.0
CIV,2024,Female,30,Industry,"Water supply; sewerage, waste management and remediation activities",77.0
CIV,2024,Female,31,Industry,"Water supply; sewerage, waste management and remediation activities",74.0
CIV,2024,Female,32,Industry,"Water supply; sewerage, waste management and remediation activities",71.0
CIV,2024,Female,33,Industry,"Water supply; sewerage, waste management and remediation activities",68.0
CIV,2024,Female,34,Industry,"Water supply; sewerage, waste management and remediation activities",65.0
CIV,2024,Female,35,Industry,"Water supply; sewerage, waste management and remediation activities",62.0
CIV,2024,Female,36,Industry,"Water supply; sewerage, waste management and remediation activities",59.0
CIV,2024,Female,37,Industry,"Water supply; sewerage, waste management and remediation activities",57.0
CIV,2024,Female,38,Industry,"Water supply; sewerage, waste management and remediation activities",56.0
CIV,2024,Female,39,Industry,"Water supply; sewerage, waste management and remediation activities",56.0
CIV,2024,Female,40,Industry,"Water supply; sewerage, waste management and remediation activities",56.0
CIV,2024,Female,41,Industry,"Water supply; sewerage, waste management and remediation activities",55.0
CIV,2024,Female,42,Industry,"Water supply; sewerage, waste management and remediation activities",55.0
CIV,2024,Female,43,Industry,"Water supply; sewerage, waste management and remediation activities",53.0
CIV,2024,Female,44,Industry,"Water supply; sewerage, waste management and remediation activities",51.0
CIV,2024,Female,45,Industry,"Water supply; sewerage, waste management and remediation activities",49.0
CIV,2024,Female,46,Industry,"Water supply; sewerage, waste management and remediation activities",47.0
CIV,2024,Female,47,Industry,"Water supply; sewerage, waste management and remediation activities",45.0
CIV,2024,Female,48,Industry,"Water supply; sewerage, waste management and remediation activities",42.0
CIV,2024,Female,49,Industry,"Water supply; sewerage, waste management and remediation activities",39.0
CIV,2024,Female,50,Industry,"Water supply; sewerage, waste management and remediation activities",36.0
CIV,2024,Female,51,Industry,"Water supply; sewerage, waste management and remediation activities",34.0
CIV,2024,Female,52,Industry,"Water supply; sewerage, waste management and remediation activities",31.0
CIV,2024,Female,53,Industry,"Water supply; sewerage, waste management and remediation activities",29.0
CIV,2024,Female,54,Industry,"Water supply; sewerage, waste management and remediation activities",27.0
CIV,2025,Female,25,Industry,"Water supply; sewerage, waste management and remediation activities",100.0
CIV,2025,Female,26,Industry,"Water supply; sewerage, waste management and remediation activities",97.0
CIV,2025,Female,27,Industry,"Water supply; sewerage, waste management and remediation activities",93.0
CIV,2025,Female,28,Industry,"Water supply; sewerage, waste management and remediation activities",90.0
CIV,2025,Female,29,Industry,"Water supply; sewerage, waste management and remediation activities",86.0
CIV,2025,Female,30,Industry,"Water supply; sewerage, waste management and remediation activities",83.0
CIV,2025,Female,31,Industry,"Water supply; sewerage, waste management and remediation activities",80.0
CIV,2025,Female,32,Industry,"Water supply; sewerage, waste management and remediation activities",77.0
CIV,2025,Female,33,Industry,"Water supply; sewerage, waste management and remediation activities",74.0
CIV,2025,Female,34,Industry,"Water supply; sewerage, waste management and remediation activities",70.0
CIV,2025,Female,35,Industry,"Water supply; sewerage, waste management and remediation activities",67.0
CIV,2025,Female,36,Industry,"Water supply; sewerage, waste management and remediation activities",64.0
CIV,2025,Female,37,Industry,"Water supply; sewerage, waste management and remediation activities",61.0
CIV,2025,Female,38,Industry,"Water supply; sewerage, waste management and remediation activities",60.0
CIV,2025,Female,39,Industry,"Water supply; sewerage, waste management and remediation activities",60.0
CIV,2025,Female,40,Industry,"Water supply; sewerage, waste management and remediation activities",59.0
CIV,2025,Female,41,Industry,"Water supply; sewerage, waste management and remediation activities",58.0
CIV,2025,Female,42,Industry,"Water supply; sewerage, waste management and remediation activities",58.0
CIV,2025,Female,43,Industry,"Water supply; sewerage, waste management and remediation activities",56.0
CIV,2025,Female,44,Industry,"Water supply; sewerage, waste management and remediation activities",54.0
CIV,2025,Female,45,Industry,"Water supply; sewerage, waste management and remediation activities",53.0
CIV,2025,Female,46,Industry,"Water supply; sewerage, waste management and remediation activities",51.0
CIV,2025,Female,47,Industry,"Water supply; sewerage, waste management and remediation activities",49.0
CIV,2025,Female,48,Industry,"Water supply; sewerage, waste management and remediation activities",46.0
CIV,2025,Female,49,Industry,"Water supply; sewerage, waste management and remediation activities",43.0
CIV,2025,Female,50,Industry,"Water supply; sewerage, waste management and remediation activities",40.0
CIV,2025,Female,51,Industry,"Water supply; sewerage, waste management and remediation activities",37.0
CIV,2025,Female,52,Industry,"Water supply; sewerage, waste management and remediation activities",35.0
CIV,2025,Female,53,Industry,"Water supply; sewerage, waste management and remediation activities",32.0
CIV,2025,Female,54,Industry,"Water supply; sewerage, waste management and remediation activities",31.0
CIV,2015,Female,25,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,34765.0
CIV,2015,Female,26,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,33457.0
CIV,2015,Female,27,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,32176.0
CIV,2015,Female,28,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,30878.0
CIV,2015,Female,29,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,29614.0
CIV,2015,Female,30,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,28427.0
CIV,2015,Female,31,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,27247.0
CIV,2015,Female,32,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,26392.0
CIV,2015,Female,33,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,26005.0
CIV,2015,Female,34,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,25905.0
CIV,2015,Female,35,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,25787.0
CIV,2015,Female,36,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,25732.0
CIV,2015,Female,37,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,25406.0
CIV,2015,Female,38,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,24621.0
CIV,2015,Female,39,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,23532.0
CIV,2015,Female,40,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,22504.0
CIV,2015,Female,41,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,21482.0
CIV,2015,Female,42,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,20423.0
CIV,2015,Female,43,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,19347.0
CIV,2015,Female,44,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,18268.0
CIV,2015,Female,45,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,17174.0
CIV,2015,Female,46,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,16059.0
CIV,2015,Female,47,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,15055.0
CIV,2015,Female,48,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,14223.0
CIV,2015,Female,49,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,13512.0
CIV,2015,Female,50,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,12809.0
CIV,2015,Female,51,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,12133.0
CIV,2015,Female,52,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,11479.0
CIV,2015,Female,53,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,10829.0
CIV,2015,Female,54,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,10193.0
CIV,2016,Female,25,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,37877.0
CIV,2016,Female,26,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,36434.0
CIV,2016,Female,27,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,35010.0
CIV,2016,Female,28,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,33560.0
CIV,2016,Female,29,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,32145.0
CIV,2016,Female,30,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,30809.0
CIV,2016,Female,31,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,29475.0
CIV,2016,Female,32,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,28512.0
CIV,2016,Female,33,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,28086.0
CIV,2016,Female,34,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,27992.0
CIV,2016,Female,35,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,27874.0
CIV,2016,Female,36,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,27822.0
CIV,2016,Female,37,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,27493.0
CIV,2016,Female,38,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,26685.0
CIV,2016,Female,39,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,25559.0
CIV,2016,Female,40,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,24497.0
CIV,2016,Female,41,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,23449.0
CIV,2016,Female,42,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,22330.0
CIV,2016,Female,43,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,21148.0
CIV,2016,Female,44,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,19932.0
CIV,2016,Female,45,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,18705.0
CIV,2016,Female,46,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,17451.0
CIV,2016,Female,47,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,16327.0
CIV,2016,Female,48,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,15407.0
CIV,2016,Female,49,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,14630.0
CIV,2016,Female,50,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,13857.0
CIV,2016,Female,51,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,13113.0
CIV,2016,Female,52,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,12398.0
CIV,2016,Female,53,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,11695.0
CIV,2016,Female,54,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,11013.0
CIV,2017,Female,25,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,39083.0
CIV,2017,Female,26,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,37588.0
CIV,2017,Female,27,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,36100.0
CIV,2017,Female,28,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,34575.0
CIV,2017,Female,29,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,33079.0
CIV,2017,Female,30,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,31660.0
CIV,2017,Female,31,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,30240.0
CIV,2017,Female,32,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,29210.0
CIV,2017,Female,33,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,28750.0
CIV,2017,Female,34,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,28645.0
CIV,2017,Female,35,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,28513.0
CIV,2017,Female,36,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,28445.0
CIV,2017,Female,37,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,28120.0
CIV,2017,Female,38,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,27346.0
CIV,2017,Female,39,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,26269.0
CIV,2017,Female,40,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,25256.0
CIV,2017,Female,41,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,24262.0
CIV,2017,Female,42,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,23160.0
CIV,2017,Female,43,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,21933.0
CIV,2017,Female,44,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,20635.0
CIV,2017,Female,45,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,19329.0
CIV,2017,Female,46,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,17995.0
CIV,2017,Female,47,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,16800.0
CIV,2017,Female,48,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,15829.0
CIV,2017,Female,49,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,15016.0
CIV,2017,Female,50,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,14202.0
CIV,2017,Female,51,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,13416.0
CIV,2017,Female,52,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,12668.0
CIV,2017,Female,53,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,11944.0
CIV,2017,Female,54,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,11247.0
CIV,2018,Female,25,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,43209.0
CIV,2018,Female,26,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,41571.0
CIV,2018,Female,27,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,39924.0
CIV,2018,Female,28,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,38216.0
CIV,2018,Female,29,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,36527.0
CIV,2018,Female,30,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,34919.0
CIV,2018,Female,31,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,33305.0
CIV,2018,Female,32,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,32126.0
CIV,2018,Female,33,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,31583.0
CIV,2018,Female,34,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,31441.0
CIV,2018,Female,35,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,31267.0
CIV,2018,Female,36,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,31155.0
CIV,2018,Female,37,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,30800.0
CIV,2018,Female,38,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,30009.0
CIV,2018,Female,39,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,28920.0
CIV,2018,Female,40,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,27894.0
CIV,2018,Female,41,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,26898.0
CIV,2018,Female,42,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,25743.0
CIV,2018,Female,43,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,24388.0
CIV,2018,Female,44,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,22911.0
CIV,2018,Female,45,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,21433.0
CIV,2018,Female,46,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,19924.0
CIV,2018,Female,47,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,18568.0
CIV,2018,Female,48,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,17468.0
CIV,2018,Female,49,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,16547.0
CIV,2018,Female,50,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,15622.0
CIV,2018,Female,51,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,14724.0
CIV,2018,Female,52,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,13876.0
CIV,2018,Female,53,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,13071.0
CIV,2018,Female,54,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,12306.0
CIV,2019,Female,25,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,47653.0
CIV,2019,Female,26,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,45896.0
CIV,2019,Female,27,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,44100.0
CIV,2019,Female,28,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,42206.0
CIV,2019,Female,29,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,40310.0
CIV,2019,Female,30,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,38499.0
CIV,2019,Female,31,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,36678.0
CIV,2019,Female,32,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,35333.0
CIV,2019,Female,33,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,34689.0
CIV,2019,Female,34,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,34492.0
CIV,2019,Female,35,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,34257.0
CIV,2019,Female,36,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,34081.0
CIV,2019,Female,37,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,33681.0
CIV,2019,Female,38,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,32866.0
CIV,2019,Female,39,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,31763.0
CIV,2019,Female,40,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,30724.0
CIV,2019,Female,41,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,29722.0
CIV,2019,Female,42,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,28516.0
CIV,2019,Female,43,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,27034.0
CIV,2019,Female,44,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,25383.0
CIV,2019,Female,45,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,23737.0
CIV,2019,Female,46,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,22056.0
CIV,2019,Female,47,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,20537.0
CIV,2019,Female,48,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,19294.0
CIV,2019,Female,49,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,18245.0
CIV,2019,Female,50,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,17186.0
CIV,2019,Female,51,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,16156.0
CIV,2019,Female,52,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,15192.0
CIV,2019,Female,53,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,14293.0
CIV,2019,Female,54,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,13451.0
CIV,2020,Female,25,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,45964.0
CIV,2020,Female,26,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,44352.0
CIV,2020,Female,27,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,42669.0
CIV,2020,Female,28,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,40847.0
CIV,2020,Female,29,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,38990.0
CIV,2020,Female,30,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,37213.0
CIV,2020,Female,31,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,35424.0
CIV,2020,Female,32,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,34086.0
CIV,2020,Female,33,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,33420.0
CIV,2020,Female,34,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,33184.0
CIV,2020,Female,35,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,32908.0
CIV,2020,Female,36,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,32684.0
CIV,2020,Female,37,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,32277.0
CIV,2020,Female,38,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,31523.0
CIV,2020,Female,39,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,30526.0
CIV,2020,Female,40,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,29585.0
CIV,2020,Female,41,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,28682.0
CIV,2020,Female,42,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,27569.0
CIV,2020,Female,43,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,26167.0
CIV,2020,Female,44,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,24585.0
CIV,2020,Female,45,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,23011.0
CIV,2020,Female,46,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,21406.0
CIV,2020,Female,47,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,19939.0
CIV,2020,Female,48,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,18714.0
CIV,2020,Female,49,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,17659.0
CIV,2020,Female,50,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,16597.0
CIV,2020,Female,51,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,15558.0
CIV,2020,Female,52,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,14593.0
CIV,2020,Female,53,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,13709.0
CIV,2020,Female,54,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,12894.0
CIV,2021,Female,25,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,44531.0
CIV,2021,Female,26,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,42887.0
CIV,2021,Female,27,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,41239.0
CIV,2021,Female,28,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,39565.0
CIV,2021,Female,29,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,37913.0
CIV,2021,Female,30,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,36327.0
CIV,2021,Female,31,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,34777.0
CIV,2021,Female,32,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,33460.0
CIV,2021,Female,33,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,32469.0
CIV,2021,Female,34,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,31710.0
CIV,2021,Female,35,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,30957.0
CIV,2021,Female,36,Services,Wholesale and retail trade; repair of motor vehicles and motorcycles,30209.0
