ccode,year,gender,age,age_group,broad_sector,formality,population
CIV,2018,Female,18,15-24,Services,Informal,7936.0
CIV,2018,Female,18,15-24,Services,Formal,242.0
CIV,2018,Female,19,15-24,Services,Informal,7629.0
CIV,2018,Female,19,15-24,Services,Formal,232.0
CIV,2018,Female,20,15-24,Services,Informal,7327.0
CIV,2018,Female,20,15-24,Services,Formal,223.0
CIV,2018,Female,21,15-24,Services,Informal,7023.0
CIV,2018,Female,21,15-24,Services,Formal,214.0
CIV,2018,Female,22,15-24,Services,Informal,6735.0
CIV,2018,Female,22,15-24,Services,Formal,205.0
CIV,2018,Female,23,15-24,Services,Informal,6473.0
CIV,2018,Female,23,15-24,Services,Formal,197.0
CIV,2018,Female,24,15-24,Services,Informal,6230.0
CIV,2018,Female,24,15-24,Services,Formal,190.0
CIV,2019,Female,15,15-24,Services,Informal,9602.0
CIV,2019,Female,15,15-24,Services,Formal,138.0
CIV,2019,Female,16,15-24,Services,Informal,9366.0
CIV,2019,Female,16,15-24,Services,Formal,135.0
CIV,2019,Female,17,15-24,Services,Informal,9108.0
CIV,2019,Female,17,15-24,Services,Formal,131.0
CIV,2019,Female,18,15-24,Services,Informal,8814.0
CIV,2019,Female,18,15-24,Services,Formal,127.0
CIV,2019,Female,19,15-24,Services,Informal,8499.0
CIV,2019,Female,19,15-24,Services,Formal,122.0
CIV,2019,Female,20,15-24,Services,Informal,8187.0
CIV,2019,Female,20,15-24,Services,Formal,118.0
CIV,2019,Female,21,15-24,Services,Informal,7875.0
CIV,2019,Female,21,15-24,Services,Formal,113.0
CIV,2019,Female,22,15-24,Services,Informal,7573.0
CIV,2019,Female,22,15-24,Services,Formal,109.0
CIV,2019,Female,23,15-24,Services,Informal,7291.0
CIV,2019,Female,23,15-24,Services,Formal,105.0
CIV,2019,Female,24,15-24,Services,Informal,7024.0
CIV,2019,Female,24,15-24,Services,Formal,101.0
CIV,2020,Female,15,15-24,Services,Informal,9724.0
CIV,2020,Female,15,15-24,Services,Formal,116.0
CIV,2020,Female,16,15-24,Services,Informal,9460.0
CIV,2020,Female,16,15-24,Services,Formal,113.0
CIV,2020,Female,17,15-24,Services,Informal,9188.0
CIV,2020,Female,17,15-24,Services,Formal,109.0
CIV,2020,Female,18,15-24,Services,Informal,8901.0
CIV,2020,Female,18,15-24,Services,Formal,106.0
CIV,2020,Female,19,15-24,Services,Informal,8606.0
CIV,2020,Female,19,15-24,Services,Formal,103.0
CIV,2020,Female,20,15-24,Services,Informal,8313.0
CIV,2020,Female,20,15-24,Services,Formal,99.0
CIV,2020,Female,21,15-24,Services,Informal,8018.0
CIV,2020,Female,21,15-24,Services,Formal,96.0
CIV,2020,Female,22,15-24,Services,Informal,7732.0
CIV,2020,Female,22,15-24,Services,Formal,92.0
CIV,2020,Female,23,15-24,Services,Informal,7459.0
CIV,2020,Female,23,15-24,Services,Formal,89.0
CIV,2020,Female,24,15-24,Services,Informal,7195.0
CIV,2020,Female,24,15-24,Services,Formal,86.0
CIV,2021,Female,15,15-24,Services,Informal,10546.0
CIV,2021,Female,15,15-24,Services,Formal,100.0
CIV,2021,Female,16,15-24,Services,Informal,10262.0
CIV,2021,Female,16,15-24,Services,Formal,97.0
CIV,2021,Female,17,15-24,Services,Informal,9971.0
CIV,2021,Female,17,15-24,Services,Formal,94.0
CIV,2021,Female,18,15-24,Services,Informal,9675.0
CIV,2021,Female,18,15-24,Services,Formal,91.0
CIV,2021,Female,19,15-24,Services,Informal,9373.0
CIV,2021,Female,19,15-24,Services,Formal,89.0
CIV,2021,Female,20,15-24,Services,Informal,9072.0
CIV,2021,Female,20,15-24,Services,Formal,86.0
CIV,2021,Female,21,15-24,Services,Informal,8770.0
CIV,2021,Female,21,15-24,Services,Formal,83.0
CIV,2021,Female,22,15-24,Services,Informal,8470.0
CIV,2021,Female,22,15-24,Services,Formal,80.0
CIV,2021,Female,23,15-24,Services,Informal,8172.0
CIV,2021,Female,23,15-24,Services,Formal,77.0
CIV,2021,Female,24,15-24,Services,Informal,7877.0
CIV,2021,Female,24,15-24,Services,Formal,74.0
CIV,2022,Female,15,15-24,Services,Informal,4727.0
CIV,2022,Female,15,15-24,Services,Formal,33.0
CIV,2022,Female,16,15-24,Services,Informal,4601.0
CIV,2022,Female,16,15-24,Services,Formal,32.0
CIV,2022,Female,17,15-24,Services,Informal,4474.0
CIV,2022,Female,17,15-24,Services,Formal,31.0
CIV,2022,Female,18,15-24,Services,Informal,4346.0
CIV,2022,Female,18,15-24,Services,Formal,30.0
CIV,2022,Female,19,15-24,Services,Informal,4217.0
CIV,2022,Female,19,15-24,Services,Formal,30.0
CIV,2022,Female,20,15-24,Services,Informal,4088.0
CIV,2022,Female,20,15-24,Services,Formal,29.0
CIV,2022,Female,21,15-24,Services,Informal,3959.0
CIV,2022,Female,21,15-24,Services,Formal,28.0
CIV,2022,Female,22,15-24,Services,Informal,3828.0
CIV,2022,Female,22,15-24,Services,Formal,27.0
CIV,2022,Female,23,15-24,Services,Informal,3695.0
CIV,2022,Female,23,15-24,Services,Formal,26.0
CIV,2022,Female,24,15-24,Services,Informal,3561.0
CIV,2022,Female,24,15-24,Services,Formal,25.0
CIV,2023,Female,15,15-24,Services,Informal,7709.0
CIV,2023,Female,15,15-24,Services,Formal,435.0
CIV,2023,Female,16,15-24,Services,Informal,7508.0
CIV,2023,Female,16,15-24,Services,Formal,424.0
CIV,2023,Female,17,15-24,Services,Informal,7307.0
CIV,2023,Female,17,15-24,Services,Formal,412.0
CIV,2023,Female,18,15-24,Services,Informal,7106.0
CIV,2023,Female,18,15-24,Services,Formal,401.0
CIV,2023,Female,19,15-24,Services,Informal,6905.0
CIV,2023,Female,19,15-24,Services,Formal,390.0
CIV,2023,Female,20,15-24,Services,Informal,6702.0
CIV,2023,Female,20,15-24,Services,Formal,378.0
CIV,2023,Female,21,15-24,Services,Informal,6499.0
CIV,2023,Female,21,15-24,Services,Formal,367.0
CIV,2023,Female,22,15-24,Services,Informal,6291.0
CIV,2023,Female,22,15-24,Services,Formal,355.0
CIV,2023,Female,23,15-24,Services,Informal,6076.0
CIV,2023,Female,23,15-24,Services,Formal,343.0
CIV,2023,Female,24,15-24,Services,Informal,5859.0
CIV,2023,Female,24,15-24,Services,Formal,330.0
CIV,2024,Female,15,15-24,Services,Informal,7701.0
CIV,2024,Female,15,15-24,Services,Formal,285.0
CIV,2024,Female,16,15-24,Services,Informal,7507.0
CIV,2024,Female,16,15-24,Services,Formal,278.0
CIV,2024,Female,17,15-24,Services,Informal,7312.0
CIV,2024,Female,17,15-24,Services,Formal,271.0
CIV,2024,Female,18,15-24,Services,Informal,7118.0
CIV,2024,Female,18,15-24,Services,Formal,264.0
CIV,2024,Female,19,15-24,Services,Informal,6924.0
CIV,2024,Female,19,15-24,Services,Formal,256.0
CIV,2024,Female,20,15-24,Services,Informal,6726.0
CIV,2024,Female,20,15-24,Services,Formal,249.0
CIV,2024,Female,21,15-24,Services,Informal,6529.0
CIV,2024,Female,21,15-24,Services,Formal,242.0
CIV,2024,Female,22,15-24,Services,Informal,6326.0
CIV,2024,Female,22,15-24,Services,Formal,234.0
CIV,2024,Female,23,15-24,Services,Informal,6116.0
CIV,2024,Female,23,15-24,Services,Formal,226.0
CIV,2024,Female,24,15-24,Services,Informal,5902.0
CIV,2024,Female,24,15-24,Services,Formal,218.0
CIV,2025,Female,15,15-24,Services,Informal,8153.0
CIV,2025,Female,15,15-24,Services,Formal,74.0
CIV,2025,Female,16,15-24,Services,Informal,7956.0
CIV,2025,Female,16,15-24,Services,Formal,72.0
CIV,2025,Female,17,15-24,Services,Informal,7757.0
CIV,2025,Female,17,15-24,Services,Formal,70.0
CIV,2025,Female,18,15-24,Services,Informal,7557.0
CIV,2025,Female,18,15-24,Services,Formal,69.0
CIV,2025,Female,19,15-24,Services,Informal,7356.0
CIV,2025,Female,19,15-24,Services,Formal,67.0
CIV,2025,Female,20,15-24,Services,Informal,7152.0
CIV,2025,Female,20,15-24,Services,Formal,65.0
CIV,2025,Female,21,15-24,Services,Informal,6947.0
CIV,2025,Female,21,15-24,Services,Formal,63.0
CIV,2025,Female,22,15-24,Services,Informal,6737.0
CIV,2025,Female,22,15-24,Services,Formal,61.0
CIV,2025,Female,23,15-24,Services,Informal,6520.0
CIV,2025,Female,23,15-24,Services,Formal,59.0
CIV,2025,Female,24,15-24,Services,Informal,6299.0
CIV,2025,Female,24,15-24,Services,Formal,57.0
CIV,2015,Female,15,15-24,Services,Informal,317.0
CIV,2015,Female,15,15-24,Services,Formal,2.0
CIV,2015,Female,16,15-24,Services,Informal,308.0
CIV,2015,Female,16,15-24,Services,Formal,2.0
CIV,2015,Female,17,15-24,Services,Informal,299.0
CIV,2015,Female,17,15-24,Services,Formal,2.0
CIV,2015,Female,18,15-24,Services,Informal,287.0
CIV,2015,Female,18,15-24,Services,Formal,2.0
CIV,2015,Female,19,15-24,Services,Informal,273.0
CIV,2015,Female,19,15-24,Services,Formal,2.0
CIV,2015,Female,20,15-24,Services,Informal,260.0
CIV,2015,Female,20,15-24,Services,Formal,2.0
CIV,2015,Female,21,15-24,Services,Informal,247.0
CIV,2015,Female,21,15-24,Services,Formal,2.0
CIV,2015,Female,22,15-24,Services,Informal,235.0
CIV,2015,Female,22,15-24,Services,Formal,2.0
CIV,2015,Female,23,15-24,Services,Informal,225.0
CIV,2015,Female,23,15-24,Services,Formal,2.0
CIV,2015,Female,24,15-24,Services,Informal,216.0
CIV,2015,Female,24,15-24,Services,Formal,2.0
CIV,2016,Female,15,15-24,Services,Informal,250.0
CIV,2016,Female,15,15-24,Services,Formal,2.0
CIV,2016,Female,16,15-24,Services,Informal,243.0
CIV,2016,Female,16,15-24,Services,Formal,2.0
CIV,2016,Female,17,15-24,Services,Informal,236.0
CIV,2016,Female,17,15-24,Services,Formal,2.0
CIV,2016,Female,18,15-24,Services,Informal,227.0
CIV,2016,Female,18,15-24,Services,Formal,2.0
CIV,2016,Female,19,15-24,Services,Informal,217.0
CIV,2016,Female,19,15-24,Services,Formal,2.0
CIV,2016,Female,20,15-24,Services,Informal,207.0
CIV,2016,Female,20,15-24,Services,Formal,2.0
CIV,2016,Female,21,15-24,Services,Informal,198.0
CIV,2016,Female,21,15-24,Services,Formal,1.0
CIV,2016,Female,22,15-24,Services,Informal,189.0
CIV,2016,Female,22,15-24,Services,Formal,1.0
CIV,2016,Female,23,15-24,Services,Informal,181.0
CIV,2016,Female,23,15-24,Services,Formal,1.0
CIV,2016,Female,24,15-24,Services,Informal,174.0
CIV,2016,Female,24,15-24,Services,Formal,1.0
CIV,2017,Female,15,15-24,Services,Informal,411.0
CIV,2017,Female,15,15-24,Services,Formal,19.0
CIV,2017,Female,16,15-24,Services,Informal,401.0
CIV,2017,Female,16,15-24,Services,Formal,19.0
CIV,2017,Female,17,15-24,Services,Informal,390.0
CIV,2017,Female,17,15-24,Services,Formal,18.0
CIV,2017,Female,18,15-24,Services,Informal,375.0
CIV,2017,Female,18,15-24,Services,Formal,18.0
CIV,2017,Female,19,15-24,Services,Informal,360.0
CIV,2017,Female,19,15-24,Services,Formal,17.0
CIV,2017,Female,20,15-24,Services,Informal,345.0
CIV,2017,Female,20,15-24,Services,Formal,16.0
CIV,2017,Female,21,15-24,Services,Informal,329.0
CIV,2017,Female,21,15-24,Services,Formal,16.0
CIV,2017,Female,22,15-24,Services,Informal,315.0
CIV,2017,Female,22,15-24,Services,Formal,15.0
CIV,2017,Female,23,15-24,Services,Informal,302.0
CIV,2017,Female,23,15-24,Services,Formal,14.0
CIV,2017,Female,24,15-24,Services,Informal,290.0
CIV,2017,Female,24,15-24,Services,Formal,14.0
CIV,2018,Female,15,15-24,Services,Informal,218.0
CIV,2018,Female,15,15-24,Services,Formal,7.0
CIV,2018,Female,16,15-24,Services,Informal,213.0
CIV,2018,Female,16,15-24,Services,Formal,7.0
CIV,2018,Female,17,15-24,Services,Informal,208.0
CIV,2018,Female,17,15-24,Services,Formal,6.0
CIV,2018,Female,18,15-24,Services,Informal,200.0
CIV,2018,Female,18,15-24,Services,Formal,6.0
CIV,2018,Female,19,15-24,Services,Informal,192.0
CIV,2018,Female,19,15-24,Services,Formal,6.0
CIV,2018,Female,20,15-24,Services,Informal,184.0
CIV,2018,Female,20,15-24,Services,Formal,6.0
CIV,2018,Female,21,15-24,Services,Informal,178.0
CIV,2018,Female,21,15-24,Services,Formal,5.0
CIV,2018,Female,22,15-24,Services,Informal,170.0
CIV,2018,Female,22,15-24,Services,Formal,5.0
CIV,2018,Female,23,15-24,Services,Informal,163.0
CIV,2018,Female,23,15-24,Services,Formal,5.0
CIV,2018,Female,24,15-24,Services,Informal,157.0
CIV,2018,Female,24,15-24,Services,Formal,5.0
CIV,2019,Female,15,15-24,Services,Informal,104.0
CIV,2019,Female,15,15-24,Services,Formal,2.0
CIV,2019,Female,16,15-24,Services,Informal,103.0
CIV,2019,Female,16,15-24,Services,Formal,1.0
CIV,2019,Female,17,15-24,Services,Informal,100.0
CIV,2019,Female,17,15-24,Services,Formal,1.0
CIV,2019,Female,18,15-24,Services,Informal,96.0
CIV,2019,Female,18,15-24,Services,Formal,1.0
CIV,2019,Female,19,15-24,Services,Informal,93.0
CIV,2019,Female,19,15-24,Services,Formal,1.0
CIV,2019,Female,20,15-24,Services,Informal,89.0
CIV,2019,Female,20,15-24,Services,Formal,1.0
CIV,2019,Female,21,15-24,Services,Informal,86.0
CIV,2019,Female,21,15-24,Services,Formal,1.0
CIV,2019,Female,22,15-24,Services,Informal,83.0
CIV,2019,Female,22,15-24,Services,Formal,1.0
CIV,2019,Female,23,15-24,Services,Informal,80.0
CIV,2019,Female,23,15-24,Services,Formal,1.0
CIV,2019,Female,24,15-24,Services,Informal,77.0
CIV,2019,Female,24,15-24,Services,Formal,1.0
CIV,2020,Female,15,15-24,Services,Informal,149.0
CIV,2020,Female,15,15-24,Services,Formal,2.0
CIV,2020,Female,16,15-24,Services,Informal,145.0
CIV,2020,Female,16,15-24,Services,Formal,2.0
CIV,2020,Female,17,15-24,Services,Informal,141.0
CIV,2020,Female,17,15-24,Services,Formal,2.0
CIV,2020,Female,18,15-24,Services,Informal,136.0
CIV,2020,Female,18,15-24,Services,Formal,2.0
CIV,2020,Female,19,15-24,Services,Informal,132.0
CIV,2020,Female,19,15-24,Services,Formal,2.0
CIV,2020,Female,20,15-24,Services,Informal,127.0
CIV,2020,Female,20,15-24,Services,Formal,2.0
CIV,2020,Female,21,15-24,Services,Informal,124.0
CIV,2020,Female,21,15-24,Services,Formal,1.0
CIV,2020,Female,22,15-24,Services,Informal,119.0
CIV,2020,Female,22,15-24,Services,Formal,1.0
CIV,2020,Female,23,15-24,Services,Informal,115.0
CIV,2020,Female,23,15-24,Services,Formal,1.0
CIV,2020,Female,24,15-24,Services,Informal,111.0
CIV,2020,Female,24,15-24,Services,Formal,1.0
CIV,2021,Female,15,15-24,Services,Informal,97.0
CIV,2021,Female,15,15-24,Services,Formal,1.0
CIV,2021,Female,16,15-24,Services,Informal,94.0
CIV,2021,Female,16,15-24,Services,Formal,1.0
CIV,2021,Female,17,15-24,Services,Informal,92.0
CIV,2021,Female,17,15-24,Services,Formal,1.0
CIV,2021,Female,18,15-24,Services,Informal,89.0
CIV,2021,Female,18,15-24,Services,Formal,1.0
CIV,2021,Female,19,15-24,Services,Informal,86.0
CIV,2021,Female,19,15-24,Services,Formal,1.0
CIV,2021,Female,20,15-24,Services,Informal,83.0
CIV,2021,Female,20,15-24,Services,Formal,1.0
CIV,2021,Female,21,15-24,Services,Informal,81.0
CIV,2021,Female,21,15-24,Services,Formal,1.0
CIV,2021,Female,22,15-24,Services,Informal,78.0
CIV,2021,Female,22,15-24,Services,Formal,1.0
CIV,2021,Female,23,15-24,Services,Informal,75.0
CIV,2021,Female,23,15-24,Services,Formal,1.0
CIV,2021,Female,24,15-24,Services,Informal,72.0
CIV,2021,Female,24,15-24,Services,Formal,1.0
CIV,2022,Female,15,15-24,Services,Informal,113.0
CIV,2022,Female,15,15-24,Services,Formal,1.0
CIV,2022,Female,16,15-24,Services,Informal,110.0
CIV,2022,Female,16,15-24,Services,Formal,1.0
CIV,2022,Female,17,15-24,Services,Informal,107.0
CIV,2022,Female,17,15-24,Services,Formal,1.0
CIV,2022,Female,18,15-24,Services,Informal,104.0
CIV,2022,Female,18,15-24,Services,Formal,1.0
CIV,2022,Female,19,15-24,Services,Informal,101.0
CIV,2022,Female,19,15-24,Services,Formal,1.0
CIV,2022,Female,20,15-24,Services,Informal,98.0
CIV,2022,Female,20,15-24,Services,Formal,1.0
CIV,2022,Female,21,15-24,Services,Informal,95.0
CIV,2022,Female,21,15-24,Services,Formal,1.0
CIV,2022,Female,22,15-24,Services,Informal,92.0
CIV,2022,Female,22,15-24,Services,Formal,1.0
CIV,2022,Female,23,15-24,Services,Informal,88.0
CIV,2022,Female,23,15-24,Services,Formal,1.0
CIV,2022,Female,24,15-24,Services,Informal,85.0
CIV,2022,Female,24,15-24,Services,Formal,1.0
CIV,2023,Female,15,15-24,Services,Informal,105.0
CIV,2023,Female,15,15-24,Services,Formal,6.0
CIV,2023,Female,16,15-24,Services,Informal,102.0
CIV,2023,Female,16,15-24,Services,Formal,6.0
CIV,2023,Female,17,15-24,Services,Informal,100.0
CIV,2023,Female,17,15-24,Services,Formal,6.0
CIV,2023,Female,18,15-24,Services,Informal,98.0
CIV,2023,Female,18,15-24,Services,Formal,5.0
CIV,2023,Female,19,15-24,Services,Informal,95.0
CIV,2023,Female,19,15-24,Services,Formal,5.0
CIV,2023,Female,20,15-24,Services,Informal,92.0
CIV,2023,Female,20,15-24,Services,Formal,5.0
CIV,2023,Female,21,15-24,Services,Informal,89.0
CIV,2023,Female,21,15-24,Services,Formal,5.0
CIV,2023,Female,22,15-24,Services,Informal,86.0
CIV,2023,Female,22,15-24,Services,Formal,5.0
CIV,2023,Female,23,15-24,Services,Informal,83.0
CIV,2023,Female,23,15-24,Services,Formal,5.0
CIV,2023,Female,24,15-24,Services,Informal,80.0
CIV,2023,Female,24,15-24,Services,Formal,5.0
CIV,2024,Female,15,15-24,Services,Informal,176.0
CIV,2024,Female,15,15-24,Services,Formal,6.0
CIV,2024,Female,16,15-24,Services,Informal,171.0
CIV,2024,Female,16,15-24,Services,Formal,6.0
CIV,2024,Female,17,15-24,Services,Informal,166.0
CIV,2024,Female,17,15-24,Services,Formal,6.0
CIV,2024,Female,18,15-24,Services,Informal,162.0
CIV,2024,Female,18,15-24,Services,Formal,6.0
CIV,2024,Female,19,15-24,Services,Informal,157.0
CIV,2024,Female,19,15-24,Services,Formal,6.0
CIV,2024,Female,20,15-24,Services,Informal,153.0
CIV,2024,Female,20,15-24,Services,Formal,6.0
CIV,2024,Female,21,15-24,Services,Informal,149.0
CIV,2024,Female,21,15-24,Services,Formal,5.0
CIV,2024,Female,22,15-24,Services,Informal,144.0
CIV,2024,Female,22,15-24,Services,Formal,5.0
CIV,2024,Female,23,15-24,Services,Informal,139.0
CIV,2024,Female,23,15-24,Services,Formal,5.0
CIV,2024,Female,24,15-24,Services,Informal,134.0
CIV,2024,Female,24,15-24,Services,Formal,5.0
CIV,2025,Female,15,15-24,Services,Informal,185.0
CIV,2025,Female,15,15-24,Services,Formal,2.0
CIV,2025,Female,16,15-24,Services,Informal,181.0
CIV,2025,Female,16,15-24,Services,Formal,2.0
CIV,2025,Female,17,15-24,Services,Informal,176.0
CIV,2025,Female,17,15-24,Services,Formal,2.0
CIV,2025,Female,18,15-24,Services,Informal,172.0
CIV,2025,Female,18,15-24,Services,Formal,2.0
CIV,2025,Female,19,15-24,Services,Informal,167.0
CIV,2025,Female,19,15-24,Services,Formal,2.0
CIV,2025,Female,20,15-24,Services,Informal,163.0
CIV,2025,Female,20,15-24,Services,Formal,1.0
CIV,2025,Female,21,15-24,Services,Informal,159.0
CIV,2025,Female,21,15-24,Services,Formal,1.0
CIV,2025,Female,22,15-24,Services,Informal,154.0
CIV,2025,Female,22,15-24,Services,Formal,1.0
CIV,2025,Female,23,15-24,Services,Informal,149.0
CIV,2025,Female,23,15-24,Services,Formal,1.0
CIV,2025,Female,24,15-24,Services,Informal,144.0
CIV,2025,Female,24,15-24,Services,Formal,1.0
CIV,2015,Female,15,15-24,Agriculture,Informal,63661.0
CIV,2015,Female,15,15-24,Agriculture,Formal,34.0
CIV,2015,Female,16,15-24,Agriculture,Informal,61976.0
CIV,2015,Female,16,15-24,Agriculture,Formal,33.0
CIV,2015,Female,17,15-24,Agriculture,Informal,59998.0
CIV,2015,Female,17,15-24,Agriculture,Formal,32.0
CIV,2015,Female,18,15-24,Agriculture,Informal,57604.0
CIV,2015,Female,18,15-24,Agriculture,Formal,30.0
CIV,2015,Female,19,15-24,Agriculture,Informal,54959.0
CIV,2015,Female,19,15-24,Agriculture,Formal,29.0
CIV,2015,Female,20,15-24,Agriculture,Informal,52345.0
CIV,2015,Female,20,15-24,Agriculture,Formal,28.0
CIV,2015,Female,21,15-24,Agriculture,Informal,49701.0
CIV,2015,Female,21,15-24,Agriculture,Formal,26.0
CIV,2015,Female,22,15-24,Agriculture,Informal,47303.0
CIV,2015,Female,22,15-24,Agriculture,Formal,25.0
CIV,2015,Female,23,15-24,Agriculture,Informal,45318.0
CIV,2015,Female,23,15-24,Agriculture,Formal,24.0
CIV,2015,Female,24,15-24,Agriculture,Informal,43625.0
CIV,2015,Female,24,15-24,Agriculture,Formal,23.0
CIV,2016,Female,15,15-24,Agriculture,Informal,65695.0
CIV,2016,Female,15,15-24,Agriculture,Formal,19.0
CIV,2016,Female,16,15-24,Agriculture,Informal,64106.0
CIV,2016,Female,16,15-24,Agriculture,Formal,19.0
CIV,2016,Female,17,15-24,Agriculture,Informal,62207.0
CIV,2016,Female,17,15-24,Agriculture,Formal,18.0
CIV,2016,Female,18,15-24,Agriculture,Informal,59851.0
CIV,2016,Female,18,15-24,Agriculture,Formal,17.0
CIV,2016,Female,19,15-24,Agriculture,Informal,57215.0
CIV,2016,Female,19,15-24,Agriculture,Formal,17.0
CIV,2016,Female,20,15-24,Agriculture,Informal,54621.0
CIV,2016,Female,20,15-24,Agriculture,Formal,16.0
CIV,2016,Female,21,15-24,Agriculture,Informal,51999.0
CIV,2016,Female,21,15-24,Agriculture,Formal,15.0
CIV,2016,Female,22,15-24,Agriculture,Informal,49589.0
CIV,2016,Female,22,15-24,Agriculture,Formal,14.0
CIV,2016,Female,23,15-24,Agriculture,Informal,47541.0
CIV,2016,Female,23,15-24,Agriculture,Formal,14.0
CIV,2016,Female,24,15-24,Agriculture,Informal,45752.0
CIV,2016,Female,24,15-24,Agriculture,Formal,13.0
CIV,2017,Female,15,15-24,Agriculture,Informal,48141.0
CIV,2017,Female,15,15-24,Agriculture,Formal,3321.0
CIV,2017,Female,16,15-24,Agriculture,Informal,47030.0
CIV,2017,Female,16,15-24,Agriculture,Formal,3244.0
CIV,2017,Female,17,15-24,Agriculture,Informal,45710.0
CIV,2017,Female,17,15-24,Agriculture,Formal,3153.0
CIV,2017,Female,18,15-24,Agriculture,Informal,44074.0
CIV,2017,Female,18,15-24,Agriculture,Formal,3040.0
CIV,2017,Female,19,15-24,Agriculture,Informal,42244.0
CIV,2017,Female,19,15-24,Agriculture,Formal,2914.0
CIV,2017,Female,20,15-24,Agriculture,Informal,40445.0
CIV,2017,Female,20,15-24,Agriculture,Formal,2790.0
CIV,2017,Female,21,15-24,Agriculture,Informal,38631.0
CIV,2017,Female,21,15-24,Agriculture,Formal,2665.0
CIV,2017,Female,22,15-24,Agriculture,Informal,36937.0
CIV,2017,Female,22,15-24,Agriculture,Formal,2548.0
CIV,2017,Female,23,15-24,Agriculture,Informal,35451.0
CIV,2017,Female,23,15-24,Agriculture,Formal,2445.0
CIV,2017,Female,24,15-24,Agriculture,Informal,34113.0
CIV,2017,Female,24,15-24,Agriculture,Formal,2353.0
CIV,2018,Female,15,15-24,Agriculture,Informal,49545.0
